공중화장실,의령병원,경상남도 의령군 의령읍 의병로14길10,,N,4,8,6,0,0,0,8,2,0,의령병원,055-573-4100,09:00~18:00,35.31857445,128.258719
공중화장실,의령사랑병원,경상남도 의령군 의령읍 의합대로 105-8,,N,1,1,2,0,0,0,1,1,0,의령사랑병원,055-600-2003,09:00~18:00,35.32585621,128.2837987
공중화장실,중앙주유소,경상남도 의령군 의령읍 백산로4,,Y,1,1,0,0,0,0,1,0,0,주유소,055-573-2621,06:00~22:00,35.32029646,128.2643747
공중화장실,육백사주유소,경상남도 의령군 의령읍 의병로171,,N,1,3,0,0,0,0,1,0,0,주유소,055-573-2604,06:00~22:00,35.319223,128.2554684
공중화장실,의령공설운동장보조경기장,경상남도 의령군 가례면 홍의로6길 13-55,,N,2,4,2,0,0,0,5,1,0,의령군,055-570-4410,09:00~18:00,35.32736952,128.2251668
개방화장실,화정면사무소,경상남도 의령군 화정면 화정로294,,N,2,2,0,0,0,0,2,0,0,의령군,055-570-4530,09:00~18:00,35.2777064,128.2111634
공중화장실,운동장(서),경상남도 의령군 의령읍 구룡로 245-4,,N,2,4,0,0,0,0,4,0,0,의령군,055-570-4955,00:00~24:00,35.31557358,128.2674987
공중화장실,운동장(북),경상남도 의령군 의령읍 구룡로 245-4,,N,5,5,3,0,0,0,10,1,0,의령군,055-570-4955,00:00~24:00,35.31557358,128.2674987
공중화장실,운동장(내),경상남도 의령군 의령읍 구룡로 245-4,,N,2,6,0,0,0,0,4,0,0,의령군,055-570-4955,00:00~24:00,35.31557358,128.2674987
공중화장실,봉수면사무소,경상남도 의령군 봉수면대한로1188,,N,1,1,2,0,0,0,1,1,0,의령군,055-570-4830,09:00~18:00,35.4721575,128.2667655
공중화장실,봉수초등학교,경상남도 의령군 봉수면 한지9길6,,N,2,2,1,0,0,0,2,0,0,해당학교,055-572-3305,08:00~17:00,35.4791476,128.2400352
개방화장실,신흥주유소,경상남도 의령군 봉수면 대한로1047,,Y,1,1,0,0,0,0,1,0,0,주유소,055-573-6500,06:00~22:00,35.47555706,128.2515573
공중화장실,신반중학교,경상남도 의령군 부림면 한지28길8,,N,4,8,3,0,0,0,11,2,0,해당학교,055-574-6432,08:00~18:00,35.46336086,128.3193054
공중화장실,신반정보고등학교,경상남도 의령군 부림면한지28길8,,N,13,17,3,0,0,0,18,1,0,해당학교,055-574-6415,08:00~18:00,35.46336086,128.3193054
공중화장실,낙서면사무소,경상남도 의령군 낙서면 낙서로509-3,,N,1,2,1,0,0,0,1,0,0,의령군,055-570-4690,09:00~18:00,35.48414685,128.3770609
공중화장실,낙서초등학교,경상남도 의령군 낙서면 낙동강로773-6,,N,4,5,1,0,0,0,4,0,0,해당학교,055-572-1326,08:00~17:00,35.48170041,128.4149615
공중화장실,유곡면사무소,경상남도 의령군 유곡면 마장로10,,N,1,2,0,0,0,0,1,0,0,의령군,055-570-4870,09:00~18:00,35.43323105,128.3136514
개방화장실,태양주유소,경상남도 의령군 유곡면 함의로2274,,N,1,1,0,0,0,0,1,0,0,주유소,055-574-4490,06:00~22:00,35.43119067,128.3460491
개방화장실,유곡천,경상남도 의령군 유곡면 청정로2024,,N,4,4,0,0,0,0,4,0,0,의령군,055-570-4870,00:00~24:00,35.42238915,128.307514
개방화장실,유곡캠핑장,경상남도 의령군 유곡면 청정로2293-12,,N,2,3,1,0,0,0,4,1,0,의령군,055-570-4870,00:00~24:00,35.43313334,128.319389
개방화장실,일붕사,경상남도 의령군 궁류면 청정로 1202-15,,N,3,7,0,0,0,0,8,0,0,일붕사,055-572-7777,00:00~24:00,35.43660716,128.2408978
개방화장실,벽계관광지(입구),경상남도 의령군 궁류면 벽계로201,,N,3,2,0,0,0,0,3,0,0,의령군,055-570-4958,00:00~24:00,35.425897,128.2089957
개방화장실,벽계관광지(내),경상남도 의령군 궁류면 벽계로201,,N,3,5,0,0,0,0,6,0,0,의령군,055-570-4958,00:00~24:00,35.425897,128.2089957
개방화장실,궁류시장,경상남도 의령군 궁류면 벽계로16-32,,N,2,2,0,0,0,0,2,0,0,시장번영회,055-570-3833,00:00~24:00,35.435093,128.224029
공중화장실,궁류초등학교,경상남도 의령군 궁류면 궁류로5길14,,N,3,5,0,0,0,0,4,0,0,해당학교,055-572-8057,08:00~17:00,35.44790406,128.247606
개방화장실,봉황대운동장,경상남도 의령군 궁류면 청정로1209-32,,N,2,3,0,0,0,0,4,0,0,의령군,055-570-4958,00:00~24:00,35.438881,128.242951
공중화장실,지정중학교,경상남도 의령군 지정면 마산로81-14,,N,2,3,0,0,0,0,3,0,0,해당학교,055-572-1905,08:00~18:00,35.364849,128.4149702
공중화장실,지정면사무소,경상남도 의령군 지정면 함의로5길8,,N,2,4,1,0,0,0,2,1,0,의령군,055-570-4650,09:00~18:00,35.38251929,128.3859708
공중화장실,지정공설운동장,경상남도 의령군 지정면 기강로 7-11,,N,2,5,0,0,0,0,5,0,0,의령군,055-570-4650,00:00~24:00,35.380265,128.393283
공중화장실,지정초등학교,경상남도 의령군 지정면 함의로4길5,,N,4,10,1,0,0,0,7,1,0,해당학교,055-572-9310,08:00~17:00,35.38345794,128.3874219
개방화장실,의병광장(공원),경상남도 의령군 의령읍 남강로687,,N,2,3,1,0,0,0,6,1,0,의령군,055-570-2430,00:00~24:00,35.313858,128.2941733
개방화장실,우질포쉼터 화장실,경상남도 의령군 낙서면 아근리 443-2,,N,2,1,0,0,0,0,2,1,0,의령군,055-570-2740,00:00~24:00,35.514166,128.370504
공중화장실,화정초등학교,경상남도 의령군 화정면 화정로314,,N,5,7,0,0,0,0,7,0,0,해당학교,055-572-4176,09:00~18:00,35.27651293,128.2115413
공중화장실,남강주유소,경상남도 의령군 의령읍 남강로765,,N,1,2,0,0,0,0,2,0,0,주유소,055-572-1185,06:00~22:00,35.31464814,128.285441
공중화장실,정암LPG충전소,경상남도 의령군 의령읍 남강로771,,Y,1,1,0,0,0,0,1,0,0,충전소,055-573-1185,06:00~22:00,35.3147279,128.2851138
공중화장실,의령교육지원청,경상남도 의령군 의령읍 충익로62,,N,2,4,0,0,0,0,3,0,0,의령교육지원청,055-570-7164,09:00~18:00,35.32177624,128.262134
공중화장실,의령읍사무소,경상남도 의령군 의령읍 의병로19길15,,N,3,4,0,0,0,0,4,0,0,의령군,055-570-4360,09:00~18:00,35.32119917,128.2604388
공중화장실,의령군농업기술센터,경상남도 의령군 의령읍 의병로9동길30,,N,6,8,1,0,0,0,6,1,0,의령군,055-510-2614,09:00~18:00,35.32236501,128.2564936
공중화장실,의령초등학교,경상남도 의령군 의령읍 의병로19길20,,N,17,30,2,0,0,0,25,0,0,해당학교,055-572-2450,08:00~17:00,35.32183406,128.2604002
공중화장실,가례괴진부채박물관,경상남도 의령군 가례면 괴진리 404-7,,N,1,3,1,0,0,0,4,1,0,의령군,055-570-4410,00:00~24:00,35.352618,128.243063
개방화장실,박물관 화장실,경상남도 의령군 의령읍 충익로1-25,,N,6,6,2,0,0,0,10,2,0,의령군,055-570-2345,00:00~24:00,35.31468812,128.2594317
개방화장실,의령시장2,경상남도 의령군 의령읍 의병로20길 7-3,,N,2,2,0,0,0,0,2,1,0,시장번영회,055-573-7175,00:00~24:00,35.319441,128.2612295
공중화장실,가례자전거도로,경상남도 의령군 가례면 의병로3길 16,,N,1,4,1,0,0,0,2,1,0,의령군,055-570-4410,00:00~24:00,35.321881,128.2429901
공중화장실,대의공설운동장,경상남도 의령군 대의면 대의로 75-29,,N,1,2,1,0,0,0,1,1,0,의령군,055-570-4490,00:00~24:00,35.37105653,128.1018968
공중화장실,의령여자중학교,경상남도 의령군 가례면 의병로67,,N,1,1,0,0,0,0,28,0,0,해당학교,055-573-2480,08:00~18:00,35.32381847,128.2449341
공중화장실,의령여자고등학교,경상남도 의령군 가례면 의병로67,,N,2,2,0,0,0,0,44,1,0,해당학교,055-574-2483,08:00~18:00,35.32381847,128.2449341
공중화장실,가례초등학교,경상남도 의령군 가례면가례로128,,N,5,8,0,0,0,0,9,0,0,해당학교,055-572-9124,08:00~17:00,35.33308544,128.2468404
공중화장실,남산초등학교,경상남도 의령군 의령읍 남산로 37,,N,8,14,1,0,0,5,15,0,3,해당학교,055-573-0005,08:00~17:00,35.32128132,128.2670644
공중화장실,의령중학교,경상남도 의령군 의령읍 충익로4길11,,N,15,29,2,0,0,0,7,0,0,해당학교,055-573-2381,08:00~18:00,35.32378158,128.2661885
공중화장실,의령고등학교,경상남도 의령군 의령읍 백산로3길4,,N,25,28,5,0,0,0,4,0,0,해당학교,055-573-2384,08:00~18:00,35.32293297,128.2663248
공중화장실,의령친환경골프장,경상남도 의령군 의령읍 남강로 417,,N,4,4,1,0,0,0,7,0,0,의령군,055-570-2940,09:00~18:00,35.29308073,128.287709
공중화장실,가례면사무소,경상남도 의령군 가례면 새가례로40,,N,1,1,1,0,0,0,1,1,0,의령군,055-570-4410,09:00~18:00,35.326635,128.2455886
공중화장실,칠곡면사무소,경상남도 의령군 칠곡면 칠곡로33,,N,1,2,2,0,0,0,1,1,0,의령군,055-570-4450,09:00~18:00,35.34143746,128.192621
공중화장실,칠곡초등학교,경상남도 의령군 칠곡면 칠곡로59,,N,6,10,0,0,0,0,8,0,0,해당학교,055-572-3816,08:00~17:00,35.340482,128.196243
개방화장실,의령주유소,경상남도 의령군 가례면 홍의로141,,Y,1,1,0,0,0,0,1,0,0,주유소,055-573-2067,06:00~22:00,35.33429051,128.218106
개방화장실,내조자굴산입구,경상남도 의령군 칠곡면 자굴산로 159-2,,N,1,2,1,0,0,0,1,1,0,의령군,055-570-4450,00:00~24:00,35.35469121,128.195096
개방화장실,쇠목재,경상남도 의령군 대의면 신전리 산 1-4,,N,1,2,0,0,0,0,3,0,0,의령군,055-570-2680,00:00~24:00,35.387536,128.202341
공중화장실,대의면사무소,경상남도 의령군 대의면 대의로 42,,N,1,2,2,0,0,0,1,1,0,의령군,055-570-4490,09:00~18:00,35.37189908,128.1083168
공중화장실,대의초등학교,경상남도 의령군 대의면 대의로31-6,,N,1,3,2,0,0,0,2,1,0,해당학교,055-572-9015,08:00~17:00,35.37139626,128.1085036
공중화장실,용덕면사무소,경상남도 의령군 용덕면 용암로1길4,,N,1,1,1,0,0,0,1,1,0,의령군,055-570-4570,09:00~18:00,35.3480866,128.2914149
공중화장실,용덕초등학교,경상남도 의령군 용덕면 용암로39,,N,6,10,0,0,0,0,9,0,0,해당학교,055-573-4011,08:00~17:00,35.34855349,128.290255
개방화장실,진등재휴게소,경상남도 의령군 용덕면 의합대로496,,N,2,3,0,0,0,0,3,0,0,휴게소,055-573-8881,10:00~20:00,35.353248,128.3018422
개방화장실,정곡면사무소,경상남도 의령군 정곡면 법정로 932-7,,N,2,2,0,0,0,0,2,0,0,의령군,055-570-4610,08:00~17:00,35.38056437,128.3263326
공중화장실,정곡중학교,경상남도 의령군 정곡면 의합대로1061-6,,N,4,5,0,0,0,0,4,0,0,해당학교,055-572-5045,08:00~17:00,35.38190688,128.3275123
공중화장실,정곡초등학교,경상남도 의령군 정곡면 법정로937-6,,N,3,6,0,0,0,0,5,0,0,해당학교,055-572-4579,08:00~17:00,35.37949219,128.3244971
개방화장실,부림면사무소,경상남도 의령군 부림면 대한로 1761,,N,3,3,0,0,0,0,4,0,0,의령군,055-570-4750,09:00~18:00,35.46649621,128.3246577
개방화장실,신반공원,경상남도 의령군 부림면 신번로1길24-14,,N,1,1,0,0,0,0,2,0,0,의령군,055-570-4750,00:00~24:00,35.4653238,128.328664
개방화장실,신반시장,경상남도 의령군 부림면 신번로7길5,,N,2,3,1,0,0,0,4,0,0,의령군,055-574-6364,10:00~19:00,35.4678175,128.3244854
공중화장실,부림통합보건지소,경상남도 의령군 부림면 신번로10길21-5,,N,2,3,0,0,0,0,2,0,0,의령군,055-570-4050,09:00~18:00,35.467826,128.326169
개방화장실,신반시외버스터미널,경상남도 의령군 부림면 신번로147,,N,2,1,1,0,0,0,2,0,0,터미널,055-574-6008,07:00~21:00,35.46638297,128.3241358
공중화장실,부림초등학교,경상남도 의령군 부림면 대한로1721,,N,7,21,2,0,0,0,17,1,1,해당학교,055-574-6406,08:00~17:00,35.4647506,128.3201257
공중화장실,심인중 본관,대구광역시 남구 현충로39길 29 (대명동),대구광역시 남구 대명동 1745번지 9호,N,40,40,2,2,0,0,2,0,0,심인고,053-712-9820,8시간,35.84969944,128.5783332
공중화장실,함평국립농산물품질관리원전남지원함평출장소,전라남도 함평군 함평읍 신기산길 16,전라남도 함평군 함평읍 기각리 912-1,Y,1,2,0,0,0,0,2,0,0,전라남도 함평국립농산물품질관리원전남지원함평출장소,061-320-1833,06:00~18:00,,
공중화장실,해보5일시장공중화장실,전라남도 함평군 해보면 금덕리 408,전라남도 함평군 해보면 금덕리 408,Y,1,3,1,0,0,0,3,0,0,전라남도 해보면사무소,061-320-1833,06:00~18:00,,
공중화장실,해보면사무소공중화장실,전라남도 함평군 해보면 밀재로 1264-7,전라남도 함평군 해보면 금덕리 495-1,Y,2,2,2,0,0,0,1,1,0,전라남도 해보면사무소,061-320-1833,06:00~18:00,,
공중화장실,함평군청(1층)공중화장실,전라남도 함평군 함평읍 중앙길 200,전라남도 함평군 함평읍 함평리 123-1,Y,2,4,2,0,0,0,2,1,0,전라남도 함평군청,061-320-1833,06:00~18:00,,
공중화장실,함평군청(2층)공중화장실,전라남도 함평군 함평읍 중앙길 200,전라남도 함평군 함평읍 함평리 123-1,Y,3,4,1,0,0,0,3,0,0,전라남도 함평군청,061-320-1833,06:00~18:00,,
공중화장실,함평군청(3층)공중화장실,전라남도 함평군 함평읍 중앙길 200,전라남도 함평군 함평읍 함평리 123-1,Y,3,4,1,0,0,0,3,0,0,전라남도 함평군청,061-320-1833,06:00~18:00,,
공중화장실,함평군청(4층)공중화장실,전라남도 함평군 함평읍 중앙길 200,전라남도 함평군 함평읍 함평리 123-1,Y,3,4,1,0,0,0,4,0,0,전라남도 함평군청,061-320-1833,06:00~18:00,,
공중화장실,함평군청(5층)공중화장실,전라남도 함평군 함평읍 중앙길 200,전라남도 함평군 함평읍 함평리 123-1,Y,3,5,0,0,0,0,3,0,0,전라남도 함평군청,061-320-1833,06:00~18:00,,
공중화장실,함평군의회동1층공중화장실,전라남도 함평군 함평읍 중앙길 200,전라남도 함평군 함평읍 함평리 123-1,Y,1,2,2,0,0,0,2,1,0,전라남도 함평군청,061-320-1833,06:00~18:00,,
공중화장실,함평군의회동2층우측공중화장실,전라남도 함평군 함평읍 중앙길 200,전라남도 함평군 함평읍 함평리 123-1,Y,2,3,0,0,0,0,3,0,0,전라남도 함평군청,061-320-1833,06:00~18:00,,
공중화장실,함평군의회동2층좌측공중화장실,전라남도 함평군 함평읍 중앙길 200,전라남도 함평군 함평읍 함평리 123-1,Y,3,4,0,0,0,0,3,0,0,전라남도 함평군청,061-320-1833,06:00~18:00,,
공중화장실,함평군의회동3층우측공중화장실,전라남도 함평군 함평읍 중앙길 200,전라남도 함평군 함평읍 함평리 123-1,Y,2,3,0,0,0,0,3,0,0,전라남도 함평군청,061-320-1833,06:00~18:00,,
